y_m,c_m,alpha_deg,beta_deg,mach_nd,cn_sec_nd,cm_sec_nd,cc_sec_nd
7.317,2.611048,-3.0,0.0,0.5,-0.105847,-0.039608,-0.00246
7.317,2.611048,-3.0,0.0,0.65,-0.120624,-0.038157,-0.001687
7.317,2.611048,-3.0,0.0,0.72,-0.132089,-0.037031,-0.001087
7.317,2.611048,-3.0,0.0,0.8,-0.152777,-0.035,-4e-06
7.317,2.611048,-3.0,5.0,0.3,-0.096092,-0.040565,-0.002971
7.317,2.611048,-3.0,5.0,0.5,-0.105847,-0.039608,-0.00246
7.317,2.611048,-3.0,5.0,0.65,-0.120624,-0.038157,-0.001687
7.317,2.611048,-3.0,5.0,0.72,-0.132089,-0.037031,-0.001087
7.317,2.611048,-3.0,5.0,0.8,-0.152777,-0.035,-4e-06
7.317,2.611048,-3.0,10.0,0.3,-0.096092,-0.040565,-0.002971
7.317,2.611048,-3.0,10.0,0.5,-0.105847,-0.039608,-0.00246
7.317,2.611048,-3.0,10.0,0.65,-0.120624,-0.038157,-0.001687
7.317,2.611048,-3.0,10.0,0.72,-0.132089,-0.037031,-0.001087
7.317,2.611048,-3.0,10.0,0.8,-0.152777,-0.035,-4e-06
7.317,2.611048,0.0,-10.0,0.3,0.192185,-0.05,-0.008
7.317,2.611048,0.0,-10.0,0.5,0.211694,-0.05,-0.008
7.317,2.611048,0.0,-10.0,0.65,0.241248,-0.05,-0.008
7.317,2.611048,0.0,-10.0,0.72,0.264178,-0.05,-0.008
7.317,2.611048,0.0,-10.0,0.8,0.305554,-0.05,-0.008
7.317,2.611048,0.0,-5.0,0.3,0.192185,-0.05,-0.008
7.317,2.611048,0.0,-5.0,0.5,0.211694,-0.05,-0.008
7.317,2.611048,0.0,-5.0,0.65,0.241248,-0.05,-0.008
7.317,2.611048,0.0,-5.0,0.72,0.264178,-0.05,-0.008
7.317,2.611048,0.0,-5.0,0.8,0.305554,-0.05,-0.008
7.317,2.611048,0.0,0.0,0.3,0.192185,-0.05,-0.008
7.317,2.611048,0.0,0.0,0.5,0.211694,-0.05,-0.008
7.317,2.611048,0.0,0.0,0.65,0.241248,-0.05,-0.008
7.317,2.611048,0.0,0.0,0.72,0.264178,-0.05,-0.008
7.317,2.611048,0.0,0.0,0.8,0.305554,-0.05,-0.008
7.317,2.611048,0.0,5.0,0.3,0.192185,-0.05,-0.008
7.317,2.611048,0.0,5.0,0.5,0.211694,-0.05,-0.008
7.317,2.611048,0.0,5.0,0.65,0.241248,-0.05,-0.008
7.317,2.611048,0.0,5.0,0.72,0.264178,-0.05,-0.008
7.317,2.611048,0.0,5.0,0.8,0.305554,-0.05,-0.008
7.317,2.611048,0.0,10.0,0.3,0.192185,-0.05,-0.008
7.317,2.611048,0.0,10.0,0.5,0.211694,-0.05,-0.008
7.317,2.611048,0.0,10.0,0.65,0.241248,-0.05,-0.008
7.317,2.611048,0.0,10.0,0.72,0.264178,-0.05,-0.008
7.317,2.611048,0.0,10.0,0.8,0.305554,-0.05,-0.008
7.317,2.611048,3.0,-10.0,0.3,0.480462,-0.059435,0.017145
7.317,2.611048,3.0,-10.0,0.5,0.529236,-0.060392,0.019698
7.317,2.611048,3.0,-10.0,0.65,0.60312,-0.061843,0.023565
7.317,2.611048,3.0,-10.0,0.72,0.660445,-0.062969,0.026565
7.317,2.611048,3.0,-10.0,0.8,0.763886,-0.065,0.031979
7.317,2.611048,3.0,-5.0,0.3,0.480462,-0.059435,0.017145
7.317,2.611048,3.0,-5.0,0.5,0.529236,-0.060392,0.019698
7.317,2.611048,3.0,-5.0,0.65,0.60312,-0.061843,0.023565
7.317,2.611048,3.0,-5.0,0.72,0.660445,-0.062969,0.026565
7.317,2.611048,3.0,-5.0,0.8,0.763886,-0.065,0.031979
7.317,2.611048,3.0,0.0,0.3,0.480462,-0.059435,0.017145
7.317,2.611048,3.0,0.0,0.5,0.529236,-0.060392,0.019698
7.317,2.611048,3.0,0.0,0.65,0.60312,-0.061843,0.023565
7.317,2.611048,3.0,0.0,0.72,0.660445,-0.062969,0.026565
7.317,2.611048,3.0,0.0,0.8,0.763886,-0.065,0.031979
7.317,2.611048,3.0,5.0,0.3,0.480462,-0.059435,0.017145
7.317,2.611048,3.0,5.0,0.5,0.529236,-0.060392,0.019698
7.317,2.611048,3.0,5.0,0.65,0.60312,-0.061843,0.023565
7.317,2.611048,3.0,5.0,0.72,0.660445,-0.062969,0.026565
7.317,2.611048,3.0,5.0,0.8,0.763886,-0.065,0.031979
7.317,2.611048,3.0,10.0,0.3,0.480462,-0.059435,0.017145
7.317,2.611048,3.0,10.0,0.5,0.529236,-0.060392,0.019698
7.317,2.611048,3.0,10.0,0.65,0.60312,-0.061843,0.023565
7.317,2.611048,3.0,10.0,0.72,0.660445,-0.062969,0.026565
7.317,2.611048,3.0,10.0,0.8,0.763886,-0.065,0.031979
7.317,2.611048,6.0,-10.0,0.3,0.768739,-0.068869,0.072355
7.317,2.611048,6.0,-10.0,0.5,0.846777,-0.070785,0.080512
7.317,2.611048,6.0,-10.0,0.65,0.964992,-0.073686,0.092869
7.317,2.611048,6.0,-10.0,0.72,1.056711,-0.075938,0.102456
7.317,2.611048,6.0,-10.0,0.8,1.222217,-0.08,0.119756
7.317,2.611048,6.0,-5.0,0.3,0.768739,-0.068869,0.072355
7.317,2.611048,6.0,-5.0,0.5,0.846777,-0.070785,0.080512
7.317,2.611048,6.0,-5.0,0.65,0.964992,-0.073686,0.092869
7.317,2.611048,6.0,-5.0,0.72,1.056711,-0.075938,0.102456
7.317,2.611048,6.0,-5.0,0.8,1.222217,-0.08,0.119756
7.317,2.611048,6.0,0.0,0.3,0.768739,-0.068869,0.072355
7.317,2.611048,6.0,0.0,0.5,0.846777,-0.070785,0.080512
7.317,2.611048,6.0,0.0,0.65,0.964992,-0.073686,0.092869
7.317,2.611048,6.0,0.0,0.72,1.056711,-0.075938,0.102456
7.317,2.611048,6.0,0.0,0.8,1.222217,-0.08,0.119756
7.317,2.611048,6.0,5.0,0.3,0.768739,-0.068869,0.072355
7.317,2.611048,6.0,5.0,0.5,0.846777,-0.070785,0.080512
7.317,2.611048,6.0,5.0,0.65,0.964992,-0.073686,0.092869
7.317,2.611048,6.0,5.0,0.72,1.056711,-0.075938,0.102456
7.317,2.611048,6.0,5.0,0.8,1.222217,-0.08,0.119756
7.317,2.611048,6.0,10.0,0.3,0.768739,-0.068869,0.072355
7.317,2.611048,6.0,10.0,0.5,0.846777,-0.070785,0.080512
7.317,2.611048,6.0,10.0,0.65,0.964992,-0.073686,0.092869
7.317,2.611048,6.0,10.0,0.72,1.056711,-0.075938,0.102456
7.317,2.611048,6.0,10.0,0.8,1.222217,-0.08,0.119756
7.317,2.611048,9.0,-10.0,0.3,1.057016,-0.078304,0.157354
7.317,2.611048,9.0,-10.0,0.5,1.164318,-0.081177,0.174139
7.317,2.611048,9.0,-10.0,0.65,1.326864,-0.085529,0.199567
7.317,2.611048,9.0,-10.0,0.72,1.452978,-0.088906,0.219296
7.317,2.611048,9.0,-10.0,0.8,1.680549,-0.095,0.254896
7.317,2.611048,9.0,-5.0,0.3,1.057016,-0.078304,0.157354
7.317,2.611048,9.0,-5.0,0.5,1.164318,-0.081177,0.174139
7.317,2.611048,9.0,-5.0,0.65,1.326864,-0.085529,0.199567
7.317,2.611048,9.0,-5.0,0.72,1.452978,-0.088906,0.219296
7.317,2.611048,9.0,-5.0,0.8,1.680549,-0.095,0.254896
7.317,2.611048,9.0,0.0,0.3,1.057016,-0.078304,0.157354
7.317,2.611048,9.0,0.0,0.5,1.164318,-0.081177,0.174139
7.317,2.611048,9.0,0.0,0.65,1.326864,-0.085529,0.199567
7.317,2.611048,9.0,0.0,0.72,1.452978,-0.088906,0.219296
7.317,2.611048,9.0,0.0,0.8,1.680549,-0.095,0.254896
7.317,2.611048,9.0,5.0,0.3,1.057016,-0.078304,0.157354
7.317,2.611048,9.0,5.0,0.5,1.164318,-0.081177,0.174139
7.317,2.611048,9.0,5.0,0.65,1.326864,-0.085529,0.199567
7.317,2.611048,9.0,5.0,0.72,1.452978,-0.088906,0.219296
7.317,2.611048,9.0,5.0,0.8,1.680549,-0.095,0.254896
7.317,2.611048,9.0,10.0,0.3,1.057016,-0.078304,0.157354
7.317,2.611048,9.0,10.0,0.5,1.164318,-0.081177,0.174139
7.317,2.611048,9.0,10.0,0.65,1.326864,-0.085529,0.199567
7.317,2.611048,9.0,10.0,0.72,1.452978,-0.088906,0.219296
7.317,2.611048,9.0,10.0,0.8,1.680549,-0.095,0.254896
7.317,2.611048,12.0,-10.0,0.3,1.345293,-0.087738,0.271702
7.317,2.611048,12.0,-10.0,0.5,1.48186,-0.091569,0.300096
7.317,2.611048,12.0,-10.0,0.65,1.688736,-0.097373,0.343108
7.317,2.611048,12.0,-10.0,0.72,1.849245,-0.101875,0.37648
7.317,2.611048,12.0,-10.0,0.8,2.13888,-0.11,0.436698
7.317,2.611048,12.0,-5.0,0.3,1.345293,-0.087738,0.271702
7.317,2.611048,12.0,-5.0,0.5,1.48186,-0.091569,0.300096
7.317,2.611048,12.0,-5.0,0.65,1.688736,-0.097373,0.343108
7.317,2.611048,12.0,-5.0,0.72,1.849245,-0.101875,0.37648
7.317,2.611048,12.0,-5.0,0.8,2.13888,-0.11,0.436698
7.317,2.611048,12.0,0.0,0.3,1.345293,-0.087738,0.271702
7.317,2.611048,12.0,0.0,0.5,1.48186,-0.091569,0.300096
7.317,2.611048,12.0,0.0,0.65,1.688736,-0.097373,0.343108
7.317,2.611048,12.0,0.0,0.72,1.849245,-0.101875,0.37648
7.317,2.611048,12.0,0.0,0.8,2.13888,-0.11,0.436698
7.317,2.611048,12.0,5.0,0.3,1.345293,-0.087738,0.271702
7.317,2.611048,12.0,5.0,0.5,1.48186,-0.091569,0.300096
7.317,2.611048,12.0,5.0,0.65,1.688736,-0.097373,0.343108
7.317,2.611048,12.0,5.0,0.72,1.849245,-0.101875,0.37648
7.317,2.611048,12.0,5.0,0.8,2.13888,-0.11,0.436698
7.317,2.611048,12.0,10.0,0.3,1.345293,-0.087738,0.271702
7.317,2.611048,12.0,10.0,0.5,1.48186,-0.091569,0.300096
7.317,2.611048,12.0,10.0,0.65,1.688736,-0.097373,0.343108
7.317,2.611048,12.0,10.0,0.72,1.849245,-0.101875,0.37648
7.317,2.611048,12.0,10.0,0.8,2.13888,-0.11,0.436698
7.317,2.611048,15.0,-10.0,0.3,1.63357,-0.097173,0.414799
7.317,2.611048,15.0,-10.0,0.5,1.799401,-0.101962,0.457719
7.317,2.611048,15.0,-10.0,0.65,2.050608,-0.109216,0.522736
7.317,2.611048,15.0,-10.0,0.72,2.245512,-0.114844,0.573181
7.317,2.611048,15.0,-10.0,0.8,2.597211,-0.125,0.664208
7.317,2.611048,15.0,-5.0,0.3,1.63357,-0.097173,0.414799
7.317,2.611048,15.0,-5.0,0.5,1.799401,-0.101962,0.457719
7.317,2.611048,15.0,-5.0,0.65,2.050608,-0.109216,0.522736
7.317,2.611048,15.0,-5.0,0.72,2.245512,-0.114844,0.573181
7.317,2.611048,15.0,-5.0,0.8,2.597211,-0.125,0.664208
7.317,2.611048,15.0,0.0,0.3,1.63357,-0.097173,0.414799
7.317,2.611048,15.0,0.0,0.5,1.799401,-0.101962,0.457719
7.317,2.611048,15.0,0.0,0.65,2.050608,-0.109216,0.522736
7.317,2.611048,15.0,0.0,0.72,2.245512,-0.114844,0.573181
7.317,2.611048,15.0,0.0,0.8,2.597211,-0.125,0.664208
7.317,2.611048,15.0,5.0,0.3,1.63357,-0.097173,0.414799
7.317,2.611048,15.0,5.0,0.5,1.799401,-0.101962,0.457719
7.317,2.611048,15.0,5.0,0.65,2.050608,-0.109216,0.522736
7.317,2.611048,15.0,5.0,0.72,2.245512,-0.114844,0.573181
7.317,2.611048,15.0,5.0,0.8,2.597211,-0.125,0.664208
7.317,2.611048,15.0,10.0,0.3,1.63357,-0.097173,0.414799
7.317,2.611048,15.0,10.0,0.5,1.799401,-0.101962,0.457719
7.317,2.611048,15.0,10.0,0.65,2.050608,-0.109216,0.522736
7.317,2.611048,15.0,10.0,0.72,2.245512,-0.114844,0.573181
7.317,2.611048,15.0,10.0,0.8,2.597211,-0.125,0.664208
8.78,2.333333,-6.0,-10.0,0.3,-0.377383,-0.031131,0.031447
8.78,2.333333,-6.0,-10.0,0.5,-0.415692,-0.029215,0.035452
8.78,2.333333,-6.0,-10.0,0.65,-0.473725,-0.026314,0.041518
8.78,2.333333,-6.0,-10.0,0.72,-0.518751,-0.024062,0.046224
8.78,2.333333,-6.0,-10.0,0.8,-0.6,-0.02,0.054717
8.78,2.333333,-6.0,-5.0,0.3,-0.377383,-0.031131,0.031447
8.78,2.333333,-6.0,-5.0,0.5,-0.415692,-0.029215,0.035452
8.78,2.333333,-6.0,-5.0,0.65,-0.473725,-0.026314,0.041518
8.78,2.333333,-6.0,-5.0,0.72,-0.518751,-0.024062,0.046224
8.78,2.333333,-6.0,-5.0,0.8,-0.6,-0.02,0.054717
8.78,2.333333,-6.0,0.0,0.3,-0.377383,-0.031131,0.031447
8.78,2.333333,-6.0,0.0,0.5,-0.415692,-0.029215,0.035452
8.78,2.333333,-6.0,0.0,0.65,-0.473725,-0.026314,0.041518
8.78,2.333333,-6.0,0.0,0.72,-0.518751,-0.024062,0.046224
8.78,2.333333,-6.0,0.0,0.8,-0.6,-0.02,0.054717
8.78,2.333333,-6.0,5.0,0.3,-0.377383,-0.031131,0.031447
8.78,2.333333,-6.0,5.0,0.5,-0.415692,-0.029215,0.035452
8.78,2.333333,-6.0,5.0,0.65,-0.473725,-0.026314,0.041518
8.78,2.333333,-6.0,5.0,0.72,-0.518751,-0.024062,0.046224
8.78,2.333333,-6.0,5.0,0.8,-0.6,-0.02,0.054717
8.78,2.333333,-6.0,10.0,0.3,-0.377383,-0.031131,0.031447
8.78,2.333333,-6.0,10.0,0.5,-0.415692,-0.029215,0.035452
8.78,2.333333,-6.0,10.0,0.65,-0.473725,-0.026314,0.041518
8.78,2.333333,-6.0,10.0,0.72,-0.518751,-0.024062,0.046224
8.78,2.333333,-6.0,10.0,0.8,-0.6,-0.02,0.054717
8.78,2.333333,-3.0,-10.0,0.3,-0.094346,-0.040565,-0.003062
8.78,2.333333,-3.0,-10.0,0.5,-0.103923,-0.039608,-0.002561
8.78,2.333333,-3.0,-10.0,0.65,-0.118431,-0.038157,-0.001802
8.78,2.333333,-3.0,-10.0,0.72,-0.129688,-0.037031,-0.001213
8.78,2.333333,-3.0,-10.0,0.8,-0.15,-0.035,-0.00015
8.78,2.333333,-3.0,-5.0,0.3,-0.094346,-0.040565,-0.003062
8.78,2.333333,-3.0,-5.0,0.5,-0.103923,-0.039608,-0.002561
8.78,2.333333,-3.0,-5.0,0.65,-0.118431,-0.038157,-0.001802
8.78,2.333333,-3.0,-5.0,0.72,-0.129688,-0.037031,-0.001213
8.78,2.333333,-3.0,-5.0,0.8,-0.15,-0.035,-0.00015
8.78,2.333333,-3.0,0.0,0.3,-0.094346,-0.040565,-0.003062
8.78,2.333333,-3.0,0.0,0.5,-0.103923,-0.039608,-0.002561
8.78,2.333333,-3.0,0.0,0.65,-0.118431,-0.038157,-0.001802
8.78,2.333333,-3.0,0.0,0.72,-0.129688,-0.037031,-0.001213
8.78,2.333333,-3.0,0.0,0.8,-0.15,-0.035,-0.00015
8.78,2.333333,-3.0,5.0,0.3,-0.094346,-0.040565,-0.003062
8.78,2.333333,-3.0,5.0,0.5,-0.103923,-0.039608,-0.002561
8.78,2.333333,-3.0,5.0,0.65,-0.118431,-0.038157,-0.001802
8.78,2.333333,-3.0,5.0,0.72,-0.129688,-0.037031,-0.001213
8.78,2.333333,-3.0,5.0,0.8,-0.15,-0.035,-0.00015
8.78,2.333333,-3.0,10.0,0.3,-0.094346,-0.040565,-0.003062
8.78,2.333333,-3.0,10.0,0.5,-0.103923,-0.039608,-0.002561
8.78,2.333333,-3.0,10.0,0.65,-0.118431,-0.038157,-0.001802
8.78,2.333333,-3.0,10.0,0.72,-0.129688,-0.037031,-0.001213
8.78,2.333333,-3.0,10.0,0.8,-0.15,-0.035,-0.00015
8.78,2.333333,0.0,-10.0,0.3,0.188691,-0.05,-0.008
8.78,2.333333,0.0,-10.0,0.5,0.207846,-0.05,-0.008
8.78,2.333333,0.0,-10.0,0.65,0.236863,-0.05,-0.008
8.78,2.333333,0.0,-10.0,0.72,0.259376,-0.05,-0.008
8.78,2.333333,0.0,-10.0,0.8,0.3,-0.05,-0.008
8.78,2.333333,0.0,-5.0,0.3,0.188691,-0.05,-0.008
8.78,2.333333,0.0,-5.0,0.5,0.207846,-0.05,-0.008
8.78,2.333333,0.0,-5.0,0.65,0.236863,-0.05,-0.008
8.78,2.333333,0.0,-5.0,0.72,0.259376,-0.05,-0.008
8.78,2.333333,0.0,-5.0,0.8,0.3,-0.05,-0.008
8.78,2.333333,0.0,0.0,0.3,0.188691,-0.05,-0.008
8.78,2.333333,0.0,0.0,0.5,0.207846,-0.05,-0.008
8.78,2.333333,0.0,0.0,0.65,0.236863,-0.05,-0.008
8.78,2.333333,0.0,0.0,0.72,0.259376,-0.05,-0.008
8.78,2.333333,0.0,0.0,0.8,0.3,-0.05,-0.008
8.78,2.333333,0.0,5.0,0.3,0.188691,-0.05,-0.008
8.78,2.333333,0.0,5.0,0.5,0.207846,-0.05,-0.008
8.78,2.333333,0.0,5.0,0.65,0.236863,-0.05,-0.008
8.78,2.333333,0.0,5.0,0.72,0.259376,-0.05,-0.008
8.78,2.333333,0.0,5.0,0.8,0.3,-0.05,-0.008
8.78,2.333333,0.0,10.0,0.3,0.188691,-0.05,-0.008
8.78,2.333333,0.0,10.0,0.5,0.207846,-0.05,-0.008
8.78,2.333333,0.0,10.0,0.65,0.236863,-0.05,-0.008
8.78,2.333333,0.0,10.0,0.72,0.259376,-0.05,-0.008
8.78,2.333333,0.0,10.0,0.8,0.3,-0.05,-0.008
8.78,2.333333,3.0,-10.0,0.3,0.471728,-0.059435,0.016688
8.78,2.333333,3.0,-10.0,0.5,0.519615,-0.060392,0.019195
8.78,2.333333,3.0,-10.0,0.65,0.592157,-0.061843,0.022991
8.78,2.333333,3.0,-10.0,0.72,0.648439,-0.062969,0.025937
8.78,2.333333,3.0,-10.0,0.8,0.75,-0.065,0.031252
8.78,2.333333,3.0,-5.0,0.3,0.471728,-0.059435,0.016688
8.78,2.333333,3.0,-5.0,0.5,0.519615,-0.060392,0.019195
8.78,2.333333,3.0,-5.0,0.65,0.592157,-0.061843,0.022991
8.78,2.333333,3.0,-5.0,0.72,0.648439,-0.062969,0.025937
8.78,2.333333,3.0,-5.0,0.8,0.75,-0.065,0.031252
8.78,2.333333,3.0,0.0,0.3,0.471728,-0.059435,0.016688
8.78,2.333333,3.0,0.0,0.5,0.519615,-0.060392,0.019195
8.78,2.333333,3.0,0.0,0.65,0.592157,-0.061843,0.022991
8.78,2.333333,3.0,0.0,0.72,0.648439,-0.062969,0.025937
8.78,2.333333,3.0,0.0,0.8,0.75,-0.065,0.031252
8.78,2.333333,3.0,5.0,0.3,0.471728,-0.059435,0.016688
8.78,2.333333,3.0,5.0,0.5,0.519615,-0.060392,0.019195
8.78,2.333333,3.0,5.0,0.65,0.592157,-0.061843,0.022991
8.78,2.333333,3.0,5.0,0.72,0.648439,-0.062969,0.025937
8.78,2.333333,3.0,5.0,0.8,0.75,-0.065,0.031252
8.78,2.333333,3.0,10.0,0.3,0.471728,-0.059435,0.016688
8.78,2.333333,3.0,10.0,0.5,0.519615,-0.060392,0.019195
8.78,2.333333,3.0,10.0,0.65,0.592157,-0.061843,0.022991
8.78,2.333333,3.0,10.0,0.72,0.648439,-0.062969,0.025937
8.78,2.333333,3.0,10.0,0.8,0.75,-0.065,0.031252
8.78,2.333333,6.0,-10.0,0.3,0.754765,-0.068869,0.070894
8.78,2.333333,6.0,-10.0,0.5,0.831384,-0.070785,0.078903
8.78,2.333333,6.0,-10.0,0.65,0.94745,-0.073686,0.091036
8.78,2.333333,6.0,-10.0,0.72,1.037503,-0.075938,0.100449
8.78,2.333333,6.0,-10.0,0.8,1.2,-0.08,0.117434
8.78,2.333333,6.0,-5.0,0.3,0.754765,-0.068869,0.070894
8.78,2.333333,6.0,-5.0,0.5,0.831384,-0.070785,0.078903
8.78,2.333333,6.0,-5.0,0.65,0.94745,-0.073686,0.091036
8.78,2.333333,6.0,-5.0,0.72,1.037503,-0.075938,0.100449
8.78,2.333333,6.0,-5.0,0.8,1.2,-0.08,0.117434
8.78,2.333333,6.0,0.0,0.3,0.754765,-0.068869,0.070894
8.78,2.333333,6.0,0.0,0.5,0.831384,-0.070785,0.078903
8.78,2.333333,6.0,0.0,0.65,0.94745,-0.073686,0.091036
8.78,2.333333,6.0,0.0,0.72,1.037503,-0.075938,0.100449
8.78,2.333333,6.0,0.0,0.8,1.2,-0.08,0.117434
8.78,2.333333,6.0,5.0,0.3,0.754765,-0.068869,0.070894
8.78,2.333333,6.0,5.0,0.5,0.831384,-0.070785,0.078903
8.78,2.333333,6.0,5.0,0.65,0.94745,-0.073686,0.091036
8.78,2.333333,6.0,5.0,0.72,1.037503,-0.075938,0.100449
8.78,2.333333,6.0,5.0,0.8,1.2,-0.08,0.117434
8.78,2.333333,6.0,10.0,0.3,0.754765,-0.068869,0.070894
8.78,2.333333,6.0,10.0,0.5,0.831384,-0.070785,0.078903
8.78,2.333333,6.0,10.0,0.65,0.94745,-0.073686,0.091036
8.78,2.333333,6.0,10.0,0.72,1.037503,-0.075938,0.100449
8.78,2.333333,6.0,10.0,0.8,1.2,-0.08,0.117434
8.78,2.333333,9.0,-10.0,0.3,1.037802,-0.078304,0.154348
8.78,2.333333,9.0,-10.0,0.5,1.143154,-0.081177,0.170829
8.78,2.333333,9.0,-10.0,0.65,1.302744,-0.085529,0.195794
8.78,2.333333,9.0,-10.0,0.72,1.426566,-0.088906,0.215164
8.78,2.333333,9.0,-10.0,0.8,1.65,-0.095,0.250117
8.78,2.333333,9.0,-5.0,0.3,1.037802,-0.078304,0.154348
8.78,2.333333,9.0,-5.0,0.5,1.143154,-0.081177,0.170829
8.78,2.333333,9.0,-5.0,0.65,1.302744,-0.085529,0.195794
8.78,2.333333,9.0,-5.0,0.72,1.426566,-0.088906,0.215164
8.78,2.333333,9.0,-5.0,0.8,1.65,-0.095,0.250117
8.78,2.333333,9.0,0.0,0.3,1.037802,-0.078304,0.154348
8.78,2.333333,9.0,0.0,0.5,1.143154,-0.081177,0.170829
8.78,2.333333,9.0,0.0,0.65,1.302744,-0.085529,0.195794
8.78,2.333333,9.0,0.0,0.72,1.426566,-0.088906,0.215164
8.78,2.333333,9.0,0.0,0.8,1.65,-0.095,0.250117
8.78,2.333333,9.0,5.0,0.3,1.037802,-0.078304,0.154348
8.78,2.333333,9.0,5.0,0.5,1.143154,-0.081177,0.170829
8.78,2.333333,9.0,5.0,0.65,1.302744,-0.085529,0.195794
8.78,2.333333,9.0,5.0,0.72,1.426566,-0.088906,0.215164
8.78,2.333333,9.0,5.0,0.8,1.65,-0.095,0.250117
8.78,2.333333,9.0,10.0,0.3,1.037802,-0.078304,0.154348
8.78,2.333333,9.0,10.0,0.5,1.143154,-0.081177,0.170829
8.78,2.333333,9.0,10.0,0.65,1.302744,-0.085529,0.195794
8.78,2.333333,9.0,10.0,0.72,1.426566,-0.088906,0.215164
8.78,2.333333,9.0,10.0,0.8,1.65,-0.095,0.250117
8.78,2.333333,12.0,-10.0,0.3,1.320839,-0.087738,0.266618
8.78,2.333333,12.0,-10.0,0.5,1.454923,-0.091569,0.294495
8.78,2.333333,12.0,-10.0,0.65,1.658038,-0.097373,0.336726
8.78,2.333333,12.0,-10.0,0.72,1.81563,-0.101875,0.369491
8.78,2.333333,12.0,-10.0,0.8,2.1,-0.11,0.428615
8.78,2.333333,12.0,-5.0,0.3,1.320839,-0.087738,0.266618
8.78,2.333333,12.0,-5.0,0.5,1.454923,-0.091569,0.294495
8.78,2.333333,12.0,-5.0,0.65,1.658038,-0.097373,0.336726
8.78,2.333333,12.0,-5.0,0.72,1.81563,-0.101875,0.369491
8.78,2.333333,12.0,-5.0,0.8,2.1,-0.11,0.428615
8.78,2.333333,12.0,0.0,0.3,1.320839,-0.087738,0.266618
8.78,2.333333,12.0,0.0,0.5,1.454923,-0.091569,0.294495
8.78,2.333333,12.0,0.0,0.65,1.658038,-0.097373,0.336726
8.78,2.333333,12.0,0.0,0.72,1.81563,-0.101875,0.369491
8.78,2.333333,12.0,0.0,0.8,2.1,-0.11,0.428615
8.78,2.333333,12.0,5.0,0.3,1.320839,-0.087738,0.266618
8.78,2.333333,12.0,5.0,0.5,1.454923,-0.091569,0.294495
8.78,2.333333,12.0,5.0,0.65,1.658038,-0.097373,0.336726
8.78,2.333333,12.0,5.0,0.72,1.81563,-0.101875,0.369491
8.78,2.333333,12.0,5.0,0.8,2.1,-0.11,0.428615
8.78,2.333333,12.0,10.0,0.3,1.320839,-0.087738,0.266618
8.78,2.333333,12.0,10.0,0.5,1.454923,-0.091569,0.294495
8.78,2.333333,12.0,10.0,0.65,1.658038,-0.097373,0.336726
8.78,2.333333,12.0,10.0,0.72,1.81563,-0.101875,0.369491
8.78,2.333333,12.0,10.0,0.8,2.1,-0.11,0.428615
8.78,2.333333,15.0,-10.0,0.3,1.603876,-0.097173,0.407114
8.78,2.333333,15.0,-10.0,0.5,1.766692,-0.101962,0.449253
8.78,2.333333,15.0,-10.0,0.65,2.013332,-0.109216,0.513089
8.78,2.333333,15.0,-10.0,0.72,2.204693,-0.114844,0.562617
8.78,2.333333,15.0,-10.0,0.8,2.55,-0.125,0.651989
8.78,2.333333,15.0,-5.0,0.3,1.603876,-0.097173,0.407114
8.78,2.333333,15.0,-5.0,0.5,1.766692,-0.101962,0.449253
8.78,2.333333,15.0,-5.0,0.65,2.013332,-0.109216,0.513089
8.78,2.333333,15.0,-5.0,0.72,2.204693,-0.114844,0.562617
8.78,2.333333,15.0,-5.0,0.8,2.55,-0.125,0.651989
8.78,2.333333,15.0,0.0,0.3,1.603876,-0.097173,0.407114
8.78,2.333333,15.0,0.0,0.5,1.766692,-0.101962,0.449253
8.78,2.333333,15.0,0.0,0.65,2.013332,-0.109216,0.513089
8.78,2.333333,15.0,0.0,0.72,2.204693,-0.114844,0.562617
8.78,2.333333,15.0,0.0,0.8,2.55,-0.125,0.651989
8.78,2.333333,15.0,5.0,0.3,1.603876,-0.097173,0.407114
8.78,2.333333,15.0,5.0,0.5,1.766692,-0.101962,0.449253
8.78,2.333333,15.0,5.0,0.65,2.013332,-0.109216,0.513089
8.78,2.333333,15.0,5.0,0.72,2.204693,-0.114844,0.562617
8.78,2.333333,15.0,5.0,0.8,2.55,-0.125,0.651989
8.78,2.333333,15.0,10.0,0.3,1.603876,-0.097173,0.407114
8.78,2.333333,15.0,10.0,0.5,1.766692,-0.101962,0.449253
8.78,2.333333,15.0,10.0,0.65,2.013332,-0.109216,0.513089
8.78,2.333333,15.0,10.0,0.72,2.204693,-0.114844,0.562617
8.78,2.333333,15.0,10.0,0.8,2.55,-0.125,0.651989
10.243,2.055619,-6.0,-10.0,0.3,-0.370396,-0.031131,0.030717
10.243,2.055619,-6.0,-10.0,0.5,-0.407996,-0.029215,0.034647
10.243,2.055619,-6.0,-10.0,0.65,-0.464955,-0.026314,0.040601
10.243,2.055619,-6.0,-10.0,0.72,-0.509147,-0.024062,0.04522
10.243,2.055619,-6.0,-10.0,0.8,-0.588891,-0.02,0.053556
10.243,2.055619,-6.0,-5.0,0.3,-0.370396,-0.031131,0.030717
10.243,2.055619,-6.0,-5.0,0.5,-0.407996,-0.029215,0.034647
10.243,2.055619,-6.0,-5.0,0.65,-0.464955,-0.026314,0.040601
