y_m,c_m,alpha_deg,beta_deg,mach_nd,cn_sec_nd,cm_sec_nd,cc_sec_nd
0.0,2.5,9.0,-10.0,0.65,1.125097,-0.047373,0.170004
0.0,2.5,9.0,-10.0,0.72,1.232035,-0.051875,0.186733
0.0,2.5,9.0,-10.0,0.8,1.425,-0.06,0.216919
0.0,2.5,9.0,-5.0,0.3,0.896284,-0.037738,0.13421
0.0,2.5,9.0,-5.0,0.5,0.987269,-0.041569,0.148443
0.0,2.5,9.0,-5.0,0.65,1.125097,-0.047373,0.170004
0.0,2.5,9.0,-5.0,0.72,1.232035,-0.051875,0.186733
0.0,2.5,9.0,-5.0,0.8,1.425,-0.06,0.216919
0.0,2.5,9.0,0.0,0.3,0.896284,-0.037738,0.13421
0.0,2.5,9.0,0.0,0.5,0.987269,-0.041569,0.148443
0.0,2.5,9.0,0.0,0.65,1.125097,-0.047373,0.170004
0.0,2.5,9.0,0.0,0.72,1.232035,-0.051875,0.186733
0.0,2.5,9.0,0.0,0.8,1.425,-0.06,0.216919
0.0,2.5,9.0,5.0,0.3,0.896284,-0.037738,0.13421
0.0,2.5,9.0,5.0,0.5,0.987269,-0.041569,0.148443
0.0,2.5,9.0,5.0,0.65,1.125097,-0.047373,0.170004
0.0,2.5,9.0,5.0,0.72,1.232035,-0.051875,0.186733
0.0,2.5,9.0,5.0,0.8,1.425,-0.06,0.216919
0.0,2.5,9.0,10.0,0.3,0.896284,-0.037738,0.13421
0.0,2.5,9.0,10.0,0.5,0.987269,-0.041569,0.148443
0.0,2.5,9.0,10.0,0.65,1.125097,-0.047373,0.170004
0.0,2.5,9.0,10.0,0.72,1.232035,-0.051875,0.186733
0.0,2.5,9.0,10.0,0.8,1.425,-0.06,0.216919
0.0,2.5,12.0,-10.0,0.3,1.195045,-0.050318,0.242464
0.0,2.5,12.0,-10.0,0.5,1.316359,-0.055426,0.267686
0.0,2.5,12.0,-10.0,0.65,1.50013,-0.063163,0.305895
0.0,2.5,12.0,-10.0,0.72,1.642713,-0.069167,0.335539
0.0,2.5,12.0,-10.0,0.8,1.9,-0.08,0.389032
0.0,2.5,12.0,-5.0,0.3,1.195045,-0.050318,0.242464
0.0,2.5,12.0,-5.0,0.5,1.316359,-0.055426,0.267686
0.0,2.5,12.0,-5.0,0.65,1.50013,-0.063163,0.305895
0.0,2.5,12.0,-5.0,0.72,1.642713,-0.069167,0.335539
0.0,2.5,12.0,-5.0,0.8,1.9,-0.08,0.389032
0.0,2.5,12.0,0.0,0.3,1.195045,-0.050318,0.242464
0.0,2.5,12.0,0.0,0.5,1.316359,-0.055426,0.267686
0.0,2.5,12.0,0.0,0.65,1.50013,-0.063163,0.305895
0.0,2.5,12.0,0.0,0.72,1.642713,-0.069167,0.335539
0.0,2.5,12.0,0.0,0.8,1.9,-0.08,0.389032
0.0,2.5,12.0,5.0,0.3,1.195045,-0.050318,0.242464
0.0,2.5,12.0,5.0,0.5,1.316359,-0.055426,0.267686
0.0,2.5,12.0,5.0,0.65,1.50013,-0.063163,0.305895
0.0,2.5,12.0,5.0,0.72,1.642713,-0.069167,0.335539
0.0,2.5,12.0,5.0,0.8,1.9,-0.08,0.389032
0.0,2.5,12.0,10.0,0.3,1.195045,-0.050318,0.242464
0.0,2.5,12.0,10.0,0.5,1.316359,-0.055426,0.267686
0.0,2.5,12.0,10.0,0.65,1.50013,-0.063163,0.305895
0.0,2.5,12.0,10.0,0.72,1.642713,-0.069167,0.335539
0.0,2.5,12.0,10.0,0.8,1.9,-0.08,0.389032
0.0,2.5,15.0,-10.0,0.3,1.493806,-0.062897,0.380625
0.0,2.5,15.0,-10.0,0.5,1.645448,-0.069282,0.419873
0.0,2.5,15.0,-10.0,0.65,1.875162,-0.078954,0.479328
0.0,2.5,15.0,-10.0,0.72,2.053391,-0.086459,0.525457
0.0,2.5,15.0,-10.0,0.8,2.375,-0.1,0.608695
0.0,2.5,15.0,-5.0,0.3,1.493806,-0.062897,0.380625
0.0,2.5,15.0,-5.0,0.5,1.645448,-0.069282,0.419873
0.0,2.5,15.0,-5.0,0.65,1.875162,-0.078954,0.479328
0.0,2.5,15.0,-5.0,0.72,2.053391,-0.086459,0.525457
0.0,2.5,15.0,-5.0,0.8,2.375,-0.1,0.608695
0.0,2.5,15.0,0.0,0.3,1.493806,-0.062897,0.380625
0.0,2.5,15.0,0.0,0.5,1.645448,-0.069282,0.419873
0.0,2.5,15.0,0.0,0.65,1.875162,-0.078954,0.479328
0.0,2.5,15.0,0.0,0.72,2.053391,-0.086459,0.525457
0.0,2.5,15.0,0.0,0.8,2.375,-0.1,0.608695
0.0,2.5,15.0,5.0,0.3,1.493806,-0.062897,0.380625
0.0,2.5,15.0,5.0,0.5,1.645448,-0.069282,0.419873
0.0,2.5,15.0,5.0,0.65,1.875162,-0.078954,0.479328
0.0,2.5,15.0,5.0,0.72,2.053391,-0.086459,0.525457
0.0,2.5,15.0,5.0,0.8,2.375,-0.1,0.608695
0.0,2.5,15.0,10.0,0.3,1.493806,-0.062897,0.380625
0.0,2.5,15.0,10.0,0.5,1.645448,-0.069282,0.419873
0.0,2.5,15.0,10.0,0.65,1.875162,-0.078954,0.479328
0.0,2.5,15.0,10.0,0.72,2.053391,-0.086459,0.525457
0.0,2.5,15.0,10.0,0.8,2.375,-0.1,0.608695
1.09,2.24,-6.0,-10.0,0.3,-0.579597,0.025159,0.054584
1.09,2.24,-6.0,-10.0,0.5,-0.638434,0.027713,0.060735
1.09,2.24,-6.0,-10.0,0.65,-0.727563,0.031582,0.070051
1.09,2.24,-6.0,-10.0,0.72,-0.796716,0.034583,0.077279
1.09,2.24,-6.0,-10.0,0.8,-0.9215,0.04,0.090323
1.09,2.24,-6.0,-5.0,0.3,-0.579597,0.025159,0.054584
1.09,2.24,-6.0,-5.0,0.5,-0.638434,0.027713,0.060735
1.09,2.24,-6.0,-5.0,0.65,-0.727563,0.031582,0.070051
1.09,2.24,-6.0,-5.0,0.72,-0.796716,0.034583,0.077279
1.09,2.24,-6.0,-5.0,0.8,-0.9215,0.04,0.090323
1.09,2.24,-6.0,0.0,0.3,-0.579597,0.025159,0.054584
1.09,2.24,-6.0,0.0,0.5,-0.638434,0.027713,0.060735
1.09,2.24,-6.0,0.0,0.65,-0.727563,0.031582,0.070051
1.09,2.24,-6.0,0.0,0.72,-0.796716,0.034583,0.077279
1.09,2.24,-6.0,0.0,0.8,-0.9215,0.04,0.090323
1.09,2.24,-6.0,5.0,0.3,-0.579597,0.025159,0.054584
1.09,2.24,-6.0,5.0,0.5,-0.638434,0.027713,0.060735
1.09,2.24,-6.0,5.0,0.65,-0.727563,0.031582,0.070051
1.09,2.24,-6.0,5.0,0.72,-0.796716,0.034583,0.077279
1.09,2.24,-6.0,5.0,0.8,-0.9215,0.04,0.090323
1.09,2.24,-6.0,10.0,0.3,-0.579597,0.025159,0.054584
1.09,2.24,-6.0,10.0,0.5,-0.638434,0.027713,0.060735
1.09,2.24,-6.0,10.0,0.65,-0.727563,0.031582,0.070051
1.09,2.24,-6.0,10.0,0.72,-0.796716,0.034583,0.077279
1.09,2.24,-6.0,10.0,0.8,-0.9215,0.04,0.090323
1.09,2.24,-3.0,-10.0,0.3,-0.289798,0.012579,0.009167
1.09,2.24,-3.0,-10.0,0.5,-0.319217,0.013856,0.010707
1.09,2.24,-3.0,-10.0,0.65,-0.363781,0.015791,0.013039
1.09,2.24,-3.0,-10.0,0.72,-0.398358,0.017292,0.014848
1.09,2.24,-3.0,-10.0,0.8,-0.46075,0.02,0.018114
1.09,2.24,-3.0,-5.0,0.3,-0.289798,0.012579,0.009167
1.09,2.24,-3.0,-5.0,0.5,-0.319217,0.013856,0.010707
1.09,2.24,-3.0,-5.0,0.65,-0.363781,0.015791,0.013039
1.09,2.24,-3.0,-5.0,0.72,-0.398358,0.017292,0.014848
1.09,2.24,-3.0,-5.0,0.8,-0.46075,0.02,0.018114
1.09,2.24,-3.0,0.0,0.3,-0.289798,0.012579,0.009167
1.09,2.24,-3.0,0.0,0.5,-0.319217,0.013856,0.010707
1.09,2.24,-3.0,0.0,0.65,-0.363781,0.015791,0.013039
1.09,2.24,-3.0,0.0,0.72,-0.398358,0.017292,0.014848
1.09,2.24,-3.0,0.0,0.8,-0.46075,0.02,0.018114
1.09,2.24,-3.0,5.0,0.3,-0.289798,0.012579,0.009167
1.09,2.24,-3.0,5.0,0.5,-0.319217,0.013856,0.010707
1.09,2.24,-3.0,5.0,0.65,-0.363781,0.015791,0.013039
1.09,2.24,-3.0,5.0,0.72,-0.398358,0.017292,0.014848
1.09,2.24,-3.0,5.0,0.8,-0.46075,0.02,0.018114
1.09,2.24,-3.0,10.0,0.3,-0.289798,0.012579,0.009167
1.09,2.24,-3.0,10.0,0.5,-0.319217,0.013856,0.010707
1.09,2.24,-3.0,10.0,0.65,-0.363781,0.015791,0.013039
1.09,2.24,-3.0,10.0,0.72,-0.398358,0.017292,0.014848
1.09,2.24,-3.0,10.0,0.8,-0.46075,0.02,0.018114
1.09,2.24,0.0,-10.0,0.3,0.0,-0.0,-0.006
1.09,2.24,0.0,-10.0,0.5,0.0,-0.0,-0.006
1.09,2.24,0.0,-10.0,0.65,0.0,-0.0,-0.006
1.09,2.24,0.0,-10.0,0.72,0.0,-0.0,-0.006
1.09,2.24,0.0,-10.0,0.8,0.0,-0.0,-0.006
1.09,2.24,0.0,-5.0,0.3,0.0,-0.0,-0.006
1.09,2.24,0.0,-5.0,0.5,0.0,-0.0,-0.006
1.09,2.24,0.0,-5.0,0.65,0.0,-0.0,-0.006
1.09,2.24,0.0,-5.0,0.72,0.0,-0.0,-0.006
1.09,2.24,0.0,-5.0,0.8,0.0,-0.0,-0.006
1.09,2.24,0.0,0.0,0.3,0.0,-0.0,-0.006
1.09,2.24,0.0,0.0,0.5,0.0,-0.0,-0.006
1.09,2.24,0.0,0.0,0.65,0.0,-0.0,-0.006
1.09,2.24,0.0,0.0,0.72,0.0,-0.0,-0.006
1.09,2.24,0.0,0.0,0.8,0.0,-0.0,-0.006
1.09,2.24,0.0,5.0,0.3,0.0,-0.0,-0.006
1.09,2.24,0.0,5.0,0.5,0.0,-0.0,-0.006
1.09,2.24,0.0,5.0,0.65,0.0,-0.0,-0.006
1.09,2.24,0.0,5.0,0.72,0.0,-0.0,-0.006
1.09,2.24,0.0,5.0,0.8,0.0,-0.0,-0.006
1.09,2.24,0.0,10.0,0.3,0.0,-0.0,-0.006
1.09,2.24,0.0,10.0,0.5,0.0,-0.0,-0.006
1.09,2.24,0.0,10.0,0.65,0.0,-0.0,-0.006
1.09,2.24,0.0,10.0,0.72,0.0,-0.0,-0.006
1.09,2.24,0.0,10.0,0.8,0.0,-0.0,-0.006
1.09,2.24,3.0,-10.0,0.3,0.289798,-0.012579,0.009167
1.09,2.24,3.0,-10.0,0.5,0.319217,-0.013856,0.010707
1.09,2.24,3.0,-10.0,0.65,0.363781,-0.015791,0.013039
1.09,2.24,3.0,-10.0,0.72,0.398358,-0.017292,0.014848
1.09,2.24,3.0,-10.0,0.8,0.46075,-0.02,0.018114
1.09,2.24,3.0,-5.0,0.3,0.289798,-0.012579,0.009167
1.09,2.24,3.0,-5.0,0.5,0.319217,-0.013856,0.010707
1.09,2.24,3.0,-5.0,0.65,0.363781,-0.015791,0.013039
1.09,2.24,3.0,-5.0,0.72,0.398358,-0.017292,0.014848
1.09,2.24,3.0,-5.0,0.8,0.46075,-0.02,0.018114
1.09,2.24,3.0,0.0,0.3,0.289798,-0.012579,0.009167
1.09,2.24,3.0,0.0,0.5,0.319217,-0.013856,0.010707
1.09,2.24,3.0,0.0,0.65,0.363781,-0.015791,0.013039
1.09,2.24,3.0,0.0,0.72,0.398358,-0.017292,0.014848
1.09,2.24,3.0,0.0,0.8,0.46075,-0.02,0.018114
1.09,2.24,3.0,5.0,0.3,0.289798,-0.012579,0.009167
1.09,2.24,3.0,5.0,0.5,0.319217,-0.013856,0.010707
1.09,2.24,3.0,5.0,0.65,0.363781,-0.015791,0.013039
1.09,2.24,3.0,5.0,0.72,0.398358,-0.017292,0.014848
1.09,2.24,3.0,5.0,0.8,0.46075,-0.02,0.018114
1.09,2.24,3.0,10.0,0.3,0.289798,-0.012579,0.009167
1.09,2.24,3.0,10.0,0.5,0.319217,-0.013856,0.010707
1.09,2.24,3.0,10.0,0.65,0.363781,-0.015791,0.013039
1.09,2.24,3.0,10.0,0.72,0.398358,-0.017292,0.014848
1.09,2.24,3.0,10.0,0.8,0.46075,-0.02,0.018114
1.09,2.24,6.0,-10.0,0.3,0.579597,-0.025159,0.054584
1.09,2.24,6.0,-10.0,0.5,0.638434,-0.027713,0.060735
1.09,2.24,6.0,-10.0,0.65,0.727563,-0.031582,0.070051
1.09,2.24,6.0,-10.0,0.72,0.796716,-0.034583,0.077279
1.09,2.24,6.0,-10.0,0.8,0.9215,-0.04,0.090323
1.09,2.24,6.0,-5.0,0.3,0.579597,-0.025159,0.054584
1.09,2.24,6.0,-5.0,0.5,0.638434,-0.027713,0.060735
1.09,2.24,6.0,-5.0,0.65,0.727563,-0.031582,0.070051
1.09,2.24,6.0,-5.0,0.72,0.796716,-0.034583,0.077279
1.09,2.24,6.0,-5.0,0.8,0.9215,-0.04,0.090323
1.09,2.24,6.0,0.0,0.3,0.579597,-0.025159,0.054584
1.09,2.24,6.0,0.0,0.5,0.638434,-0.027713,0.060735
1.09,2.24,6.0,0.0,0.65,0.727563,-0.031582,0.070051
1.09,2.24,6.0,0.0,0.72,0.796716,-0.034583,0.077279
1.09,2.24,6.0,0.0,0.8,0.9215,-0.04,0.090323
1.09,2.24,6.0,5.0,0.3,0.579597,-0.025159,0.054584
1.09,2.24,6.0,5.0,0.5,0.638434,-0.027713,0.060735
1.09,2.24,6.0,5.0,0.65,0.727563,-0.031582,0.070051
1.09,2.24,6.0,5.0,0.72,0.796716,-0.034583,0.077279
1.09,2.24,6.0,5.0,0.8,0.9215,-0.04,0.090323
1.09,2.24,6.0,10.0,0.3,0.579597,-0.025159,0.054584
1.09,2.24,6.0,10.0,0.5,0.638434,-0.027713,0.060735
1.09,2.24,6.0,10.0,0.65,0.727563,-0.031582,0.070051
1.09,2.24,6.0,10.0,0.72,0.796716,-0.034583,0.077279
1.09,2.24,6.0,10.0,0.8,0.9215,-0.04,0.090323
1.09,2.24,9.0,-10.0,0.3,0.869395,-0.037738,0.130003
1.09,2.24,9.0,-10.0,0.5,0.957651,-0.041569,0.14381
1.09,2.24,9.0,-10.0,0.65,1.091344,-0.047373,0.164724
1.09,2.24,9.0,-10.0,0.72,1.195073,-0.051875,0.180951
1.09,2.24,9.0,-10.0,0.8,1.38225,-0.06,0.210232
1.09,2.24,9.0,-5.0,0.3,0.869395,-0.037738,0.130003
1.09,2.24,9.0,-5.0,0.5,0.957651,-0.041569,0.14381
1.09,2.24,9.0,-5.0,0.65,1.091344,-0.047373,0.164724
1.09,2.24,9.0,-5.0,0.72,1.195073,-0.051875,0.180951
1.09,2.24,9.0,-5.0,0.8,1.38225,-0.06,0.210232
1.09,2.24,9.0,0.0,0.3,0.869395,-0.037738,0.130003
1.09,2.24,9.0,0.0,0.5,0.957651,-0.041569,0.14381
1.09,2.24,9.0,0.0,0.65,1.091344,-0.047373,0.164724
1.09,2.24,9.0,0.0,0.72,1.195073,-0.051875,0.180951
1.09,2.24,9.0,0.0,0.8,1.38225,-0.06,0.210232
1.09,2.24,9.0,5.0,0.3,0.869395,-0.037738,0.130003
1.09,2.24,9.0,5.0,0.5,0.957651,-0.041569,0.14381
1.09,2.24,9.0,5.0,0.65,1.091344,-0.047373,0.164724
1.09,2.24,9.0,5.0,0.72,1.195073,-0.051875,0.180951
1.09,2.24,9.0,5.0,0.8,1.38225,-0.06,0.210232
1.09,2.24,9.0,10.0,0.3,0.869395,-0.037738,0.130003
1.09,2.24,9.0,10.0,0.5,0.957651,-0.041569,0.14381
1.09,2.24,9.0,10.0,0.65,1.091344,-0.047373,0.164724
1.09,2.24,9.0,10.0,0.72,1.195073,-0.051875,0.180951
1.09,2.24,9.0,10.0,0.8,1.38225,-0.06,0.210232
1.09,2.24,12.0,-10.0,0.3,1.159193,-0.050318,0.23501
1.09,2.24,12.0,-10.0,0.5,1.276868,-0.055426,0.259476
1.09,2.24,12.0,-10.0,0.65,1.455126,-0.063163,0.296538
1.09,2.24,12.0,-10.0,0.72,1.593431,-0.069167,0.325293
1.09,2.24,12.0,-10.0,0.8,1.843,-0.08,0.377181
1.09,2.24,12.0,-5.0,0.3,1.159193,-0.050318,0.23501
1.09,2.24,12.0,-5.0,0.5,1.276868,-0.055426,0.259476
1.09,2.24,12.0,-5.0,0.65,1.455126,-0.063163,0.296538
1.09,2.24,12.0,-5.0,0.72,1.593431,-0.069167,0.325293
1.09,2.24,12.0,-5.0,0.8,1.843,-0.08,0.377181
1.09,2.24,12.0,0.0,0.3,1.159193,-0.050318,0.23501
1.09,2.24,12.0,0.0,0.5,1.276868,-0.055426,0.259476
1.09,2.24,12.0,0.0,0.65,1.455126,-0.063163,0.296538
1.09,2.24,12.0,0.0,0.72,1.593431,-0.069167,0.325293
1.09,2.24,12.0,0.0,0.8,1.843,-0.08,0.377181
1.09,2.24,12.0,5.0,0.3,1.159193,-0.050318,0.23501
1.09,2.24,12.0,5.0,0.5,1.276868,-0.055426,0.259476
1.09,2.24,12.0,5.0,0.65,1.455126,-0.063163,0.296538
1.09,2.24,12.0,5.0,0.72,1.593431,-0.069167,0.325293
1.09,2.24,12.0,5.0,0.8,1.843,-0.08,0.377181
1.09,2.24,12.0,10.0,0.3,1.159193,-0.050318,0.23501
1.09,2.24,12.0,10.0,0.5,1.276868,-0.055426,0.259476
1.09,2.24,12.0,10.0,0.65,1.455126,-0.063163,0.296538
1.09,2.24,12.0,10.0,0.72,1.593431,-0.069167,0.325293
1.09,2.24,12.0,10.0,0.8,1.843,-0.08,0.377181
1.09,2.24,15.0,-10.0,0.3,1.448992,-0.062897,0.369027
1.09,2.24,15.0,-10.0,0.5,1.596085,-0.069282,0.407097
1.09,2.24,15.0,-10.0,0.65,1.818907,-0.078954,0.464768
1.09,2.24,15.0,-10.0,0.72,1.991789,-0.086459,0.509513
1.09,2.24,15.0,-10.0,0.8,2.30375,-0.1,0.590254
1.09,2.24,15.0,-5.0,0.3,1.448992,-0.062897,0.369027
1.09,2.24,15.0,-5.0,0.5,1.596085,-0.069282,0.407097
1.09,2.24,15.0,-5.0,0.65,1.818907,-0.078954,0.464768
1.09,2.24,15.0,-5.0,0.72,1.991789,-0.086459,0.509513
1.09,2.24,15.0,-5.0,0.8,2.30375,-0.1,0.590254
1.09,2.24,15.0,0.0,0.3,1.448992,-0.062897,0.369027
1.09,2.24,15.0,0.0,0.5,1.596085,-0.069282,0.407097
1.09,2.24,15.0,0.0,0.65,1.818907,-0.078954,0.464768
1.09,2.24,15.0,0.0,0.72,1.991789,-0.086459,0.509513
1.09,2.24,15.0,0.0,0.8,2.30375,-0.1,0.590254
1.09,2.24,15.0,5.0,0.3,1.448992,-0.062897,0.369027
1.09,2.24,15.0,5.0,0.5,1.596085,-0.069282,0.407097
1.09,2.24,15.0,5.0,0.65,1.818907,-0.078954,0.464768
1.09,2.24,15.0,5.0,0.72,1.991789,-0.086459,0.509513
1.09,2.24,15.0,5.0,0.8,2.30375,-0.1,0.590254
1.09,2.24,15.0,10.0,0.3,1.448992,-0.062897,0.369027
1.09,2.24,15.0,10.0,0.5,1.596085,-0.069282,0.407097
1.09,2.24,15.0,10.0,0.65,1.818907,-0.078954,0.464768
1.09,2.24,15.0,10.0,0.72,1.991789,-0.086459,0.509513
1.09,2.24,15.0,10.0,0.8,2.30375,-0.1,0.590254
2.18,1.98,-6.0,-10.0,0.3,-0.561671,0.025159,0.052711
2.18,1.98,-6.0,-10.0,0.5,-0.618689,0.027713,0.058671
2.18,1.98,-6.0,-10.0,0.65,-0.705061,0.031582,0.067699
2.18,1.98,-6.0,-10.0,0.72,-0.772075,0.034583,0.074704
2.18,1.98,-6.0,-10.0,0.8,-0.893,0.04,0.087344
2.18,1.98,-6.0,-5.0,0.3,-0.561671,0.025159,0.052711
2.18,1.98,-6.0,-5.0,0.5,-0.618689,0.027713,0.058671
2.18,1.98,-6.0,-5.0,0.65,-0.705061,0.031582,0.067699
2.18,1.98,-6.0,-5.0,0.72,-0.772075,0.034583,0.074704
2.18,1.98,-6.0,-5.0,0.8,-0.893,0.04,0.087344
2.18,1.98,-6.0,0.0,0.3,-0.561671,0.025159,0.052711
2.18,1.98,-6.0,0.0,0.5,-0.618689,0.027713,0.058671
2.18,1.98,-6.0,0.0,0.65,-0.705061,0.031582,0.067699
2.18,1.98,-6.0,0.0,0.72,-0.772075,0.034583,0.074704
2.18,1.98,-6.0,0.0,0.8,-0.893,0.04,0.087344
2.18,1.98,-6.0,5.0,0.3,-0.561671,0.025159,0.052711
2.18,1.98,-6.0,5.0,0.5,-0.618689,0.027713,0.058671
2.18,1.98,-6.0,5.0,0.65,-0.705061,0.031582,0.067699
2.18,1.98,-6.0,5.0,0.72,-0.772075,0.034583,0.074704
2.18,1.98,-6.0,5.0,0.8,-0.893,0.04,0.087344
2.18,1.98,-6.0,10.0,0.3,-0.561671,0.025159,0.052711
2.18,1.98,-6.0,10.0,0.5,-0.618689,0.027713,0.058671
2.18,1.98,-6.0,10.0,0.65,-0.705061,0.031582,0.067699
2.18,1.98,-6.0,10.0,0.72,-0.772075,0.034583,0.074704
2.18,1.98,-6.0,10.0,0.8,-0.893,0.04,0.087344
2.18,1.98,-3.0,-10.0,0.3,-0.280836,0.012579,0.008698
2.18,1.98,-3.0,-10.0,0.5,-0.309344,0.013856,0.01019
2.18,1.98,-3.0,-10.0,0.65,-0.352531,0.015791,0.01245
2.18,1.98,-3.0,-10.0,0.72,-0.386037,0.017292,0.014204
2.18,1.98,-3.0,-10.0,0.8,-0.4465,0.02,0.017368
2.18,1.98,-3.0,-5.0,0.3,-0.280836,0.012579,0.008698
2.18,1.98,-3.0,-5.0,0.5,-0.309344,0.013856,0.01019
2.18,1.98,-3.0,-5.0,0.65,-0.352531,0.015791,0.01245
2.18,1.98,-3.0,-5.0,0.72,-0.386037,0.017292,0.014204
2.18,1.98,-3.0,-5.0,0.8,-0.4465,0.02,0.017368
2.18,1.98,-3.0,0.0,0.3,-0.280836,0.012579,0.008698
2.18,1.98,-3.0,0.0,0.5,-0.309344,0.013856,0.01019
2.18,1.98,-3.0,0.0,0.65,-0.352531,0.015791,0.01245
2.18,1.98,-3.0,0.0,0.72,-0.386037,0.017292,0.014204
2.18,1.98,-3.0,0.0,0.8,-0.4465,0.02,0.017368
2.18,1.98,-3.0,5.0,0.3,-0.280836,0.012579,0.008698
2.18,1.98,-3.0,5.0,0.5,-0.309344,0.013856,0.01019
2.18,1.98,-3.0,5.0,0.65,-0.352531,0.015791,0.01245
2.18,1.98,-3.0,5.0,0.72,-0.386037,0.017292,0.014204
2.18,1.98,-3.0,5.0,0.8,-0.4465,0.02,0.017368
2.18,1.98,-3.0,10.0,0.3,-0.280836,0.012579,0.008698
2.18,1.98,-3.0,10.0,0.5,-0.309344,0.013856,0.01019
2.18,1.98,-3.0,10.0,0.65,-0.352531,0.015791,0.01245
2.18,1.98,-3.0,10.0,0.72,-0.386037,0.017292,0.014204
2.18,1.98,-3.0,10.0,0.8,-0.4465,0.02,0.017368
2.18,1.98,0.0,-10.0,0.3,0.0,-0.0,-0.006
2.18,1.98,0.0,-10.0,0.5,0.0,-0.0,-0.006
2.18,1.98,0.0,-10.0,0.65,0.0,-0.0,-0.006
2.18,1.98,0.0,-10.0,0.72,0.0,-0.0,-0.006
2.18,1.98,0.0,-10.0,0.8,0.0,-0.0,-0.006
2.18,1.98,0.0,-5.0,0.3,0.0,-0.0,-0.006
2.18,1.98,0.0,-5.0,0.5,0.0,-0.0,-0.006
2.18,1.98,0.0,-5.0,0.65,0.0,-0.0,-0.006
2.18,1.98,0.0,-5.0,0.72,0.0,-0.0,-0.006
2.18,1.98,0.0,-5.0,0.8,0.0,-0.0,-0.006
2.18,1.98,0.0,0.0,0.3,0.0,-0.0,-0.006
2.18,1.98,0.0,0.0,0.5,0.0,-0.0,-0.006
2.18,1.98,0.0,0.0,0.65,0.0,-0.0,-0.006
2.18,1.98,0.0,0.0,0.72,0.0,-0.0,-0.006
2.18,1.98,0.0,0.0,0.8,0.0,-0.0,-0.006
2.18,1.98,0.0,5.0,0.3,0.0,-0.0,-0.006
2.18,1.98,0.0,5.0,0.5,0.0,-0.0,-0.006
2.18,1.98,0.0,5.0,0.65,0.0,-0.0,-0.006
2.18,1.98,0.0,5.0,0.72,0.0,-0.0,-0.006
2.18,1.98,0.0,5.0,0.8,0.0,-0.0,-0.006
2.18,1.98,0.0,10.0,0.3,0.0,-0.0,-0.006
2.18,1.98,0.0,10.0,0.5,0.0,-0.0,-0.006
2.18,1.98,0.0,10.0,0.65,0.0,-0.0,-0.006
2.18,1.98,0.0,10.0,0.72,0.0,-0.0,-0.006
2.18,1.98,0.0,10.0,0.8,0.0,-0.0,-0.006
2.18,1.98,3.0,-10.0,0.3,0.280836,-0.012579,0.008698
2.18,1.98,3.0,-10.0,0.5,0.309344,-0.013856,0.01019
2.18,1.98,3.0,-10.0,0.65,0.352531,-0.015791,0.01245
2.18,1.98,3.0,-10.0,0.72,0.386037,-0.017292,0.014204
2.18,1.98,3.0,-10.0,0.8,0.4465,-0.02,0.017368
2.18,1.98,3.0,-5.0,0.3,0.280836,-0.012579,0.008698
2.18,1.98,3.0,-5.0,0.5,0.309344,-0.013856,0.01019
2.18,1.98,3.0,-5.0,0.65,0.352531,-0.015791,0.01245
2.18,1.98,3.0,-5.0,0.72,0.386037,-0.017292,0.014204
2.18,1.98,3.0,-5.0,0.8,0.4465,-0.02,0.017368
2.18,1.98,3.0,0.0,0.3,0.280836,-0.012579,0.008698
2.18,1.98,3.0,0.0,0.5,0.309344,-0.013856,0.01019
2.18,1.98,3.0,0.0,0.65,0.352531,-0.015791,0.01245
2.18,1.98,3.0,0.0,0.72,0.386037,-0.017292,0.014204
2.18,1.98,3.0,0.0,0.8,0.4465,-0.02,0.017368
2.18,1.98,3.0,5.0,0.3,0.280836,-0.012579,0.008698
2.18,1.98,3.0,5.0,0.5,0.309344,-0.013856,0.01019
2.18,1.98,3.0,5.0,0.65,0.352531,-0.015791,0.01245
2.18,1.98,3.0,5.0,0.72,0.386037,-0.017292,0.014204
2.18,1.98,3.0,5.0,0.8,0.4465,-0.02,0.017368
2.18,1.98,3.0,10.0,0.3,0.280836,-0.012579,0.008698
2.18,1.98,3.0,10.0,0.5,0.309344,-0.013856,0.01019
2.18,1.98,3.0,10.0,0.65,0.352531,-0.015791,0.01245
2.18,1.98,3.0,10.0,0.72,0.386037,-0.017292,0.014204
2.18,1.98,3.0,10.0,0.8,0.4465,-0.02,0.017368
2.18,1.98,6.0,-10.0,0.3,0.561671,-0.025159,0.052711
2.18,1.98,6.0,-10.0,0.5,0.618689,-0.027713,0.058671
2.18,1.98,6.0,-10.0,0.65,0.705061,-0.031582,0.067699
2.18,1.98,6.0,-10.0,0.72,0.772075,-0.034583,0.074704
2.18,1.98,6.0,-10.0,0.8,0.893,-0.04,0.087344
2.18,1.98,6.0,-5.0,0.3,0.561671,-0.025159,0.052711
2.18,1.98,6.0,-5.0,0.5,0.618689,-0.027713,0.058671
2.18,1.98,6.0,-5.0,0.65,0.705061,-0.031582,0.067699
2.18,1.98,6.0,-5.0,0.72,0.772075,-0.034583,0.074704
2.18,1.98,6.0,-5.0,0.8,0.893,-0.04,0.087344
2.18,1.98,6.0,0.0,0.3,0.561671,-0.025159,0.052711
2.18,1.98,6.0,0.0,0.5,0.618689,-0.027713,0.058671
